#Tools
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,649724482,Port:1,0,1746518341,368810286,Enabled,0.262556,0.507878,-0.524835,0.630613,94.1662,59.5619,-1303.48,0.155884,4,OK,-65.5402,43.5927,-1359.07,OK,-75.1762,-3.42846,-1372.84,OK,-33.4682,-37.9579,-1364.91,OK,-12.5288,19.7383,-1344.1,,649724482,Port:2,0,1746518341,368810286,Enabled,0.949597,0.0597557,0.0120821,0.307487,-114.008,-121.605,-1303.26,0.175062,3,OK,-113.789,-121.714,-1303.28,OK,-158.874,-146.18,-1303.19,OK,-150.961,-70.7615,-1295.6,,649724482,Port:65535,0,1746518341,368810286,Missing,,,,,,,,,0
,,649724485,Port:1,0,1746518341,418810286,Enabled,0.262504,0.507312,-0.524437,0.631421,94.0028,59.6217,-1303.18,0.149907,4,OK,-65.6306,43.5145,-1358.97,OK,-75.2342,-3.52465,-1372.69,OK,-33.5118,-38.0325,-1364.63,OK,-12.6121,19.6951,-1343.89,,649724485,Port:2,0,1746518341,418810286,Enabled,0.949588,0.0599616,0.0119863,0.307478,-114.004,-121.604,-1303.24,0.173654,3,OK,-113.787,-121.712,-1303.27,OK,-158.87,-146.178,-1303.19,OK,-150.955,-70.7616,-1295.57,,649724485,Port:65535,0,1746518341,418810286,Missing,,,,,,,,,0
,,649724488,Port:1,0,1746518341,468810286,Enabled,0.260601,0.506726,-0.525364,0.631909,93.7995,59.649,-1302.76,0.160516,4,OK,-65.6076,43.4895,-1359.18,OK,-75.0851,-3.51459,-1373.02,OK,-33.382,-38.0104,-1364.91,OK,-12.6374,19.6981,-1343.95,,649724488,Port:2,0,1746518341,468810286,Enabled,0.949584,0.06005,0.012388,0.307457,-113.999,-121.605,-1303.26,0.175924,3,OK,-113.781,-121.717,-1303.28,OK,-158.863,-146.176,-1303.16,OK,-150.947,-70.7609,-1295.56,,649724488,Port:65535,0,1746518341,468810286,Missing,,,,,,,,,0
,,649724491,Port:1,0,1746518341,518810286,Enabled,0.260047,0.506245,-0.525756,0.632196,93.6786,59.6585,-1302.31,0.152648,4,OK,-65.6324,43.5412,-1359,OK,-75.107,-3.47839,-1372.91,OK,-33.4068,-37.9537,-1364.72,OK,-12.6724,19.7374,-1343.71,,649724491,Port:2,0,1746518341,518810286,Enabled,0.949606,0.0597553,0.0119402,0.307466,-114.004,-121.606,-1303.24,0.171453,3,OK,-113.789,-121.712,-1303.26,OK,-158.871,-146.179,-1303.18,OK,-150.953,-70.7627,-1295.59,,649724491,Port:65535,0,1746518341,518810286,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,649724719,Port:1,0,1746518345,318810288,Enabled,0.575423,0.598489,-0.352471,0.431816,18.6223,26.2677,-1484.97,0.249074,4,OK,-134.407,51.6588,-1416.11,OK,-156.005,8.20475,-1403.24,OK,-124.65,-35.6614,-1412.98,OK,-89.3225,15.3221,-1431.27,,649724719,Port:2,0,1746518345,318810288,Enabled,0.949594,0.059891,0.0122957,0.307462,-114.004,-121.607,-1303.25,0.173155,3,OK,-113.789,-121.716,-1303.28,OK,-158.868,-146.18,-1303.16,OK,-150.952,-70.7614,-1295.57,,649724719,Port:65535,0,1746518345,318810288,Missing,,,,,,,,,0
,,649724722,Port:1,0,1746518345,368810288,Enabled,0.575211,0.598332,-0.352914,0.431952,18.4276,25.8443,-1484.9,0.272416,4,OK,-134.664,51.2586,-1416.2,OK,-156.267,7.81186,-1403.33,OK,-124.927,-36.0698,-1413.09,OK,-89.5901,14.9048,-1431.29,,649724722,Port:2,0,1746518345,368810288,Enabled,0.94961,0.0596736,0.0121077,0.307462,-114.004,-121.605,-1303.23,0.172435,3,OK,-113.79,-121.713,-1303.25,OK,-158.869,-146.176,-1303.15,OK,-150.953,-70.7584,-1295.58,,649724722,Port:65535,0,1746518345,368810288,Missing,,,,,,,,,0
,,649724725,Port:1,0,1746518345,418810288,Enabled,0.575656,0.598357,-0.353233,0.431064,18.0199,25.2882,-1485.06,0.271078,4,OK,-134.954,50.9504,-1416.19,OK,-156.632,7.5274,-1403.3,OK,-125.372,-36.4039,-1413.13,OK,-89.9507,14.5224,-1431.34,,649724725,Port:2,0,1746518345,418810288,Enabled,0.949601,0.0599827,0.012125,0.30743,-114.004,-121.608,-1303.27,0.170896,3,OK,-113.791,-121.716,-1303.29,OK,-158.87,-146.18,-1303.19,OK,-150.947,-70.7626,-1295.58,,649724725,Port:65535,0,1746518345,418810288,Missing,,,,,,,,,0
,,649724728,Port:1,0,1746518345,468810288,Enabled,0.576319,0.597733,-0.352386,0.431735,17.6749,24.9765,-1485.06,0.265228,4,OK,-135.313,50.7037,-1416.25,OK,-156.946,7.30667,-1403.25,OK,-125.667,-36.6381,-1412.94,OK,-90.2839,14.2798,-1431.31,,649724728,Port:2,0,1746518345,468810288,Enabled,0.949588,0.0600361,0.0123397,0.307451,-114.008,-121.604,-1303.28,0.176274,3,OK,-113.79,-121.717,-1303.3,OK,-158.873,-146.175,-1303.18,OK,-150.956,-70.7575,-1295.58,,649724728,Port:65535,0,1746518345,468810288,Missing,,,,,,,,,0
,,649724731,Port:1,0,1746518345,518810288,Enabled,0.575858,0.59794,-0.353443,0.4312,17.46,24.7751,-1485.02,0.272701,4,OK,-135.539,50.5681,-1416.26,OK,-157.245,7.16966,-1403.37,OK,-126.005,-36.7924,-1413.14,OK,-90.5675,14.1004,-1431.36,,649724731,Port:2,0,1746518345,518810288,Enabled,0.949583,0.0600831,0.0121271,0.307464,-114.009,-121.607,-1303.26,0.172342,3,OK,-113.793,-121.714,-1303.28,OK,-158.874,-146.182,-1303.19,OK,-150.955,-70.765,-1295.56,,649724731,Port:65535,0,1746518345,518810288,Missing,,,,,,,,,0
,,649724734,Port:1,0,1746518345,568810288,Enabled,0.575838,0.59771,-0.354042,0.431054,17.3204,24.5976,-1485.14,0.243466,4,OK,-135.691,50.5251,-1416.46,OK,-157.475,7.12271,-1403.66,OK,-126.276,-36.8532,-1413.35,OK,-90.7396,14.0341,-1431.6,,649724734,Port:2,0,1746518345,568810288,Enabled,0.949614,0.0596951,0.0119019,0.307455,-114.004,-121.607,-1303.23,0.17232,3,OK,-113.787,-121.712,-1303.26,OK,-158.873,-146.179,-1303.18,OK,-150.952,-70.762,-1295.59,,649724734,Port:65535,0,1746518345,568810288,Missing,,,,,,,,,0
,,649724737,Port:1,0,1746518345,618810288,Enabled,0.576046,0.59856,-0.352948,0.430492,17.3675,24.7691,-1485.38,0.260253,4,OK,-135.488,50.5157,-1416.28,OK,-157.165,7.09871,-1403.4,OK,-125.956,-36.8468,-1413.22,OK,-90.5375,14.0685,-1431.52,,649724737,Port:2,0,1746518345,618810288,Enabled,0.949594,0.0598323,0.0121268,0.307482,-114.004,-121.604,-1303.25,0.173675,3,OK,-113.787,-121.712,-1303.28,OK,-158.87,-146.18,-1303.18,OK,-150.955,-70.7601,-1295.58,,649724737,Port:65535,0,1746518345,618810288,Missing,,,,,,,,,0
,,649724740,Port:1,0,1746518345,668810288,Enabled,0.576384,0.598587,-0.35281,0.430117,17.4558,24.8908,-1485.68,0.270939,4,OK,-135.329,50.7314,-1416.47,OK,-157.025,7.33066,-1403.51,OK,-125.843,-36.6282,-1413.4,OK,-90.3901,14.2635,-1431.71,,649724740,Port:2,0,1746518345,668810288,Enabled,0.949588,0.0599787,0.0121214,0.307471,-114.003,-121.603,-1303.25,0.171704,3,OK,-113.788,-121.71,-1303.27,OK,-158.868,-146.18,-1303.18,OK,-150.95,-70.7586,-1295.57,,649724740,Port:65535,0,1746518345,668810288,Missing,,,,,,,,,0
,,649724743,Port:1,0,1746518345,718810288,Enabled,0.575252,0.598473,-0.353171,0.431492,17.8918,25.268,-1485.58,0.257745,4,OK,-135.138,50.7561,-1416.79,OK,-156.788,7.30688,-1403.97,OK,-125.485,-36.5856,-1413.74,OK,-90.1189,14.3888,-1431.95,,649724743,Port:2,0,1746518345,718810288,Enabled,0.94959,0.0600468,0.01205,0.307453,-114.006,-121.606,-1303.26,0.171564,3,OK,-113.792,-121.713,-1303.28,OK,-158.872,-146.184,-1303.2,OK,-150.952,-70.7567,-1295.57,,649724743,Port:65535,0,1746518345,718810288,Missing,,,,,,,,,0
,,649724746,Port:1,0,1746518345,768810288,Enabled,0.575416,0.59866,-0.353613,0.430651,18.0893,25.3895,-1485.81,0.25711,4,OK,-134.862,51.041,-1416.87,OK,-156.557,7.61824,-1404.07,OK,-125.323,-36.3217,-1413.92,OK,-89.8804,14.6113,-1432.1,,649724746,Port:2,0,1746518345,768810288,Enabled,0.949577,0.0600415,0.0123583,0.307483,-114.011,-121.605,-1303.27,0.176317,3,OK,-113.793,-121.719,-1303.3,OK,-158.873,-146.181,-1303.18,OK,-150.962,-70.7587,-1295.57,,649724746,Port:65535,0,1746518345,768810288,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,649725043,Port:1,0,1746518350,718810287,Enabled,0.603418,0.644639,-0.334391,0.329407,65.5973,42.5756,-1578.61,0.307003,4,OK,-67.5291,74.213,-1478.28,OK,-90.2106,31.5857,-1464.38,OK,-65.709,-13.6605,-1483.05,OK,-30.3353,35.7305,-1504.7,,649725043,Port:2,0,1746518350,718810287,Enabled,0.949597,0.0599118,0.0119433,0.307464,-114.006,-121.609,-1303.25,0.173309,3,OK,-113.789,-121.716,-1303.28,OK,-158.873,-146.181,-1303.2,OK,-150.956,-70.7669,-1295.58,,649725043,Port:65535,0,1746518350,718810287,Missing,,,,,,,,,0
,,649725046,Port:1,0,1746518350,768810287,Enabled,0.603137,0.64556,-0.33371,0.328808,65.6328,42.8318,-1578.82,0.314416,4,OK,-67.3376,74.2054,-1478.21,OK,-89.9426,31.5395,-1464.24,OK,-65.4243,-13.6688,-1483.11,OK,-30.1227,35.7764,-1504.72,,649725046,Port:2,0,1746518350,768810287,Enabled,0.949604,0.0597985,0.0121014,0.307457,-114.001,-121.607,-1303.25,0.170686,3,OK,-113.787,-121.711,-1303.28,OK,-158.869,-146.181,-1303.18,OK,-150.947,-70.7631,-1295.59,,649725046,Port:65535,0,1746518350,768810287,Missing,,,,,,,,,0
,,649725049,Port:1,0,1746518350,818810287,Enabled,0.60231,0.644905,-0.33539,0.3299,65.9678,42.9491,-1578.52,0.334927,4,OK,-67.4158,74.3563,-1478.47,OK,-90.095,31.6974,-1464.65,OK,-65.5477,-13.5123,-1483.43,OK,-30.1574,35.9134,-1504.82,,649725049,Port:2,0,1746518350,818810287,Enabled,0.949593,0.0597275,0.0123495,0.307496,-114.006,-121.606,-1303.26,0.17337,3,OK,-113.789,-121.712,-1303.29,OK,-158.871,-146.182,-1303.16,OK,-150.957,-70.7645,-1295.6,,649725049,Port:65535,0,1746518350,818810287,Missing,,,,,,,,,0
,,649725052,Port:1,0,1746518350,868810291,Enabled,0.602285,0.646103,-0.333835,0.329177,65.8624,43.2447,-1579.06,0.319384,4,OK,-67.2338,74.2929,-1478.5,OK,-89.7766,31.593,-1464.65,OK,-65.2013,-13.5661,-1483.55,OK,-29.9667,35.9494,-1505.05,,649725052,Port:2,0,1746518350,868810291,Enabled,0.949586,0.0600037,0.0123776,0.307463,-114.005,-121.607,-1303.27,0.17206,3,OK,-113.79,-121.714,-1303.3,OK,-158.87,-146.182,-1303.17,OK,-150.95,-70.7666,-1295.58,,649725052,Port:65535,0,1746518350,868810291,Missing,,,,,,,,,0
,,649725055,Port:1,0,1746518350,918810291,Enabled,0.602553,0.645708,-0.334018,0.329276,65.9738,43.2927,-1579.13,0.305661,4,OK,-67.1425,74.4959,-1478.64,OK,-89.7305,31.803,-1464.79,OK,-65.1713,-13.3724,-1483.61,OK,-29.8784,36.1184,-1505.17,,649725055,Port:2,0,1746518350,918810291,Enabled,0.949591,0.0600842,0.0122265,0.307435,-114.004,-121.607,-1303.26,0.173972,3,OK,-113.788,-121.718,-1303.28,OK,-158.869,-146.179,-1303.18,OK,-150.949,-70.7605,-1295.56,,649725055,Port:65535,0,1746518350,918810291,Missing,,,,,,,,,0
,,649725058,Port:1,0,1746518350,968810284,Enabled,0.602545,0.645859,-0.33301,0.330016,65.9145,43.4992,-1579.14,0.29404,4,OK,-67.2364,74.489,-1478.61,OK,-89.7274,31.7597,-1464.74,OK,-65.0711,-13.3763,-1483.5,OK,-29.887,36.183,-1505.15,,649725058,Port:2,0,1746518350,968810284,Enabled,0.949607,0.0597476,0.011999,0.307462,-114.006,-121.606,-1303.24,0.172796,3,OK,-113.79,-121.714,-1303.27,OK,-158.872,-146.176,-1303.18,OK,-150.956,-70.7624,-1295.59,,649725058,Port:65535,0,1746518350,968810284,Missing,,,,,,,,,0
,,649725061,Port:1,0,1746518351,18810284,Enabled,0.603654,0.645168,-0.332776,0.329576,65.5656,43.3501,-1578.95,0.315333,4,OK,-67.4239,74.7479,-1478.37,OK,-89.9601,32.0694,-1464.33,OK,-65.3892,-13.1302,-1483.08,OK,-30.1711,36.3229,-1504.81,,649725061,Port:2,0,1746518351,18810284,Enabled,0.94959,0.0599027,0.0122684,0.307473,-114.008,-121.608,-1303.28,0.174808,3,OK,-113.79,-121.717,-1303.3,OK,-158.873,-146.18,-1303.19,OK,-150.958,-70.7663,-1295.6,,649725061,Port:65535,0,1746518351,18810284,Missing,,,,,,,,,0
,,649725064,Port:1,0,1746518351,68810291,Enabled,0.60372,0.644641,-0.333178,0.33008,65.3442,43.2405,-1578.6,0.317757,4,OK,-67.7777,74.7537,-1478.23,OK,-90.3373,32.1019,-1464.2,OK,-65.7688,-13.1307,-1482.86,OK,-30.5126,36.3093,-1504.58,,649725064,Port:2,0,1746518351,68810291,Enabled,0.949582,0.0601688,0.0122539,0.307447,-114.006,-121.602,-1303.26,0.175259,3,OK,-113.788,-121.713,-1303.29,OK,-158.872,-146.178,-1303.18,OK,-150.952,-70.7549,-1295.55,,649725064,Port:65535,0,1746518351,68810291,Missing,,,,,,,,,0
,,649725067,Port:1,0,1746518351,118810291,Enabled,0.604333,0.644432,-0.332909,0.329638,64.8405,43.1124,-1578.5,0.292417,4,OK,-68.147,74.8087,-1477.98,OK,-90.737,32.1952,-1463.93,OK,-66.1986,-13.0619,-1482.54,OK,-30.9119,36.3122,-1504.41,,649725067,Port:2,0,1746518351,118810291,Enabled,0.949621,0.0594377,0.0118659,0.307483,-114.002,-121.609,-1303.22,0.171701,3,OK,-113.785,-121.711,-1303.25,OK,-158.872,-146.182,-1303.17,OK,-150.954,-70.7666,-1295.62,,649725067,Port:65535,0,1746518351,118810291,Missing,,,,,,,,,0
,,649725070,Port:1,0,1746518351,168810291,Enabled,0.603928,0.643968,-0.334175,0.330007,64.668,43.0424,-1578.18,0.297195,4,OK,-68.5415,74.8515,-1478.01,OK,-91.2194,32.2548,-1464,OK,-66.6895,-13.0322,-1482.61,OK,-31.2774,36.3217,-1504.33,,649725070,Port:2,0,1746518351,168810291,Enabled,0.949602,0.0597017,0.0119678,0.307489,-114.007,-121.609,-1303.25,0.171691,3,OK,-113.792,-121.714,-1303.28,OK,-158.873,-146.182,-1303.19,OK,-150.959,-70.7675,-1295.61,,649725070,Port:65535,0,1746518351,168810291,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,649725235,Port:1,0,1746518353,918810287,Enabled,0.599186,0.67896,-0.287861,0.31165,-1.96917,23.7282,-1463.11,0.276973,4,OK,-126.157,44.0522,-1349.26,OK,-144.666,-0.269139,-1334.64,OK,-119.293,-43.3646,-1356.95,OK,-89.4516,8.76846,-1380.47,,649725235,Port:2,0,1746518353,918810287,Enabled,0.949565,0.0602323,0.0125424,0.307474,-114.005,-121.603,-1303.27,0.175483,3,OK,-113.787,-121.716,-1303.3,OK,-158.867,-146.182,-1303.16,OK,-150.952,-70.7588,-1295.54,,649725235,Port:65535,0,1746518353,918810287,Missing,,,,,,,,,0
,,649725238,Port:1,0,1746518353,968810287,Enabled,0.598864,0.679156,-0.287874,0.31183,-1.94795,23.9737,-1463.63,0.268031,4,OK,-126.187,44.1766,-1349.78,OK,-144.683,-0.165189,-1335.22,OK,-119.264,-43.2451,-1357.53,OK,-89.4425,8.91286,-1381.04,,649725238,Port:2,0,1746518353,968810287,Enabled,0.94958,0.0599603,0.0125075,0.307483,-114.007,-121.603,-1303.27,0.175962,3,OK,-113.789,-121.714,-1303.29,OK,-158.87,-146.178,-1303.16,OK,-150.957,-70.7591,-1295.57,,649725238,Port:65535,0,1746518353,968810287,Missing,,,,,,,,,0
,,649725241,Port:1,0,1746518354,18810288,Enabled,0.597418,0.679349,-0.289533,0.312645,-1.59956,24.2483,-1464.07,0.257865,4,OK,-126.269,44.1659,-1350.63,OK,-144.828,-0.21314,-1336.28,OK,-119.347,-43.2278,-1358.59,OK,-89.3993,8.99109,-1381.87,,649725241,Port:2,0,1746518354,18810288,Enabled,0.949583,0.0600747,0.012113,0.307468,-114.003,-121.606,-1303.25,0.173125,3,OK,-113.787,-121.714,-1303.27,OK,-158.869,-146.182,-1303.18,OK,-150.951,-70.7622,-1295.55,,649725241,Port:65535,0,1746518354,18810288,Missing,,,,,,,,,0
,,649725244,Port:1,0,1746518354,68810287,Enabled,0.598498,0.679395,-0.288385,0.311541,-1.57643,24.2498,-1464.76,0.273521,4,OK,-125.834,44.3866,-1350.92,OK,-144.35,0.0445703,-1336.44,OK,-118.973,-43.0228,-1358.78,OK,-89.1141,9.14707,-1382.21,,649725244,Port:2,0,1746518354,68810287,Enabled,0.949568,0.0600458,0.0124881,0.307505,-114.009,-121.607,-1303.27,0.173852,3,OK,-113.794,-121.72,-1303.29,OK,-158.868,-146.187,-1303.16,OK,-150.96,-70.7631,-1295.56,,649725244,Port:65535,0,1746518354,68810287,Missing,,,,,,,,,0
,,649725247,Port:1,0,1746518354,118810287,Enabled,0.598017,0.679269,-0.288572,0.312562,-1.02866,24.3196,-1464.97,0.280002,4,OK,-125.534,44.3116,-1351.37,OK,-144.017,-0.06314,-1336.94,OK,-118.554,-43.0993,-1359.22,OK,-88.7184,9.10766,-1382.59,,649725247,Port:2,0,1746518354,118810287,Enabled,0.949585,0.059854,0.0122222,0.307501,-114.006,-121.604,-1303.26,0.173096,3,OK,-113.79,-121.711,-1303.28,OK,-158.87,-146.18,-1303.17,OK,-150.958,-70.7634,-1295.59,,649725247,Port:65535,0,1746518354,118810287,Missing,,,,,,,,,0
,,649725250,Port:1,0,1746518354,168810287,Enabled,0.598004,0.679536,-0.288774,0.31182,-0.81958,24.2422,-1465.4,0.276898,4,OK,-125.193,44.2525,-1351.66,OK,-143.724,-0.113455,-1337.27,OK,-118.308,-43.1441,-1359.59,OK,-88.4506,9.04206,-1382.96,,649725250,Port:2,0,1746518354,168810287,Enabled,0.949592,0.0597415,0.0120078,0.30751,-114.005,-121.606,-1303.24,0.173851,3,OK,-113.788,-121.715,-1303.27,OK,-158.869,-146.184,-1303.18,OK,-150.96,-70.7624,-1295.59,,649725250,Port:65535,0,1746518354,168810287,Missing,,,,,,,,,0
,,649725253,Port:1,0,1746518354,218810287,Enabled,0.597764,0.679694,-0.289008,0.311719,-0.782257,24.2177,-1465.67,0.26548,4,OK,-125.185,44.1723,-1351.94,OK,-143.723,-0.193975,-1337.56,OK,-118.303,-43.2248,-1359.94,OK,-88.4104,8.9695,-1383.27,,649725253,Port:2,0,1746518354,218810287,Enabled,0.949598,0.0599249,0.0122439,0.307446,-114.007,-121.607,-1303.26,0.172203,3,OK,-113.792,-121.715,-1303.28,OK,-158.874,-146.183,-1303.17,OK,-150.952,-70.758,-1295.57,,649725253,Port:65535,0,1746518354,218810287,Missing,,,,,,,,,0
,,649725256,Port:1,0,1746518354,268810288,Enabled,0.598096,0.67932,-0.289538,0.311405,-0.841942,24.0997,-1465.85,0.270633,4,OK,-125.237,44.2907,-1352.17,OK,-143.85,-0.053077,-1337.76,OK,-118.495,-43.1255,-1360.13,OK,-88.5167,9.02329,-1383.46,,649725256,Port:2,0,1746518354,268810288,Enabled,0.949598,0.0596881,0.012231,0.307491,-114.007,-121.603,-1303.26,0.174342,3,OK,-113.789,-121.711,-1303.28,OK,-158.872,-146.179,-1303.17,OK,-150.959,-70.7592,-1295.61,,649725256,Port:65535,0,1746518354,268810288,Missing,,,,,,,,,0
,,649725259,Port:1,0,1746518354,318810287,Enabled,0.597239,0.679916,-0.289517,0.311769,-0.523994,24.19,-1466.02,0.279405,4,OK,-125.007,44.0189,-1352.38,OK,-143.559,-0.366443,-1338.08,OK,-118.154,-43.369,-1360.46,OK,-88.2469,8.86767,-1383.69,,649725259,Port:2,0,1746518354,318810287,Enabled,0.949597,0.0598035,0.0122575,0.307471,-114.005,-121.608,-1303.26,0.174054,3,OK,-113.787,-121.715,-1303.29,OK,-158.873,-146.183,-1303.17,OK,-150.954,-70.7661,-1295.59,,649725259,Port:65535,0,1746518354,318810287,Missing,,,,,,,,,0
,,649725262,Port:1,0,1746518354,368810287,Enabled,0.597945,0.679842,-0.288538,0.311485,-0.346184,24.2036,-1466.26,0.267872,4,OK,-124.628,44.1498,-1352.42,OK,-143.136,-0.237118,-1337.99,OK,-117.741,-43.2647,-1360.39,OK,-87.8803,8.95985,-1383.76,,649725262,Port:2,0,1746518354,368810287,Enabled,0.949584,0.0600665,0.0121245,0.307467,-114.007,-121.606,-1303.25,0.176401,3,OK,-113.788,-121.719,-1303.28,OK,-158.871,-146.179,-1303.18,OK,-150.958,-70.7614,-1295.56,,649725262,Port:65535,0,1746518354,368810287,Missing,,,,,,,,,0

,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
,,649725403,Port:1,0,1746518356,718810288,Enabled,0.584003,0.69477,-0.331696,0.257319,89.8509,33.7862,-1458.37,0.269045,4,OK,-29.4354,55.61,-1339.55,OK,-52.4387,12.2493,-1329.12,OK,-32.1036,-30.8533,-1355.85,OK,2.66873,19.9685,-1375.31,,649725403,Port:2,0,1746518356,718810288,Enabled,0.949588,0.059776,0.0123457,0.307502,-114.006,-121.607,-1303.26,0.17536,3,OK,-113.788,-121.719,-1303.29,OK,-158.867,-146.182,-1303.16,OK,-150.959,-70.7631,-1295.59,,649725403,Port:65535,0,1746518356,718810288,Missing,,,,,,,,,0
,,649725406,Port:1,0,1746518356,768810288,Enabled,0.583194,0.694587,-0.333782,0.256949,89.3358,33.4707,-1458.35,0.267095,4,OK,-30.1873,55.3961,-1339.81,OK,-53.3478,12.0742,-1329.5,OK,-33.0762,-31.0237,-1356.31,OK,1.89986,19.7306,-1375.54,,649725406,Port:2,0,1746518356,768810288,Enabled,0.949586,0.0600598,0.0121865,0.30746,-114.003,-121.601,-1303.26,0.173371,3,OK,-113.787,-121.71,-1303.28,OK,-158.869,-146.178,-1303.18,OK,-150.951,-70.7538,-1295.56,,649725406,Port:65535,0,1746518356,768810288,Missing,,,,,,,,,0
,,649725409,Port:1,0,1746518356,818810288,Enabled,0.583103,0.694318,-0.334367,0.257124,88.8681,33.0875,-1458.25,0.266554,4,OK,-30.7711,55.1008,-1339.82,OK,-53.9846,11.7961,-1329.58,OK,-33.7063,-31.3158,-1356.33,OK,1.33695,19.4147,-1375.56,,649725409,Port:2,0,1746518356,818810288,Enabled,0.949583,0.0600472,0.012228,0.30747,-114.005,-121.607,-1303.26,0.17556,3,OK,-113.787,-121.718,-1303.29,OK,-158.87,-146.179,-1303.18,OK,-150.955,-70.7657,-1295.57,,649725409,Port:65535,0,1746518356,818810288,Missing,,,,,,,,,0
,,649725412,Port:1,0,1746518356,868810286,Enabled,0.582788,0.693764,-0.335571,0.257763,88.5305,32.6511,-1457.79,0.276888,4,OK,-31.4114,54.8022,-1339.72,OK,-54.6818,11.5313,-1329.5,OK,-34.4,-31.6181,-1356.23,OK,0.728527,19.0794,-1375.3,,649725412,Port:2,0,1746518356,868810286,Enabled,0.949594,0.0599204,0.0122769,0.307457,-114.006,-121.607,-1303.26,0.174007,3,OK,-113.789,-121.716,-1303.29,OK,-158.872,-146.179,-1303.17,OK,-150.953,-70.7645,-1295.58,,649725412,Port:65535,0,1746518356,868810286,Missing,,,,,,,,,0
